season,stat_id,stat_name,player_name,rank,value,raw_json,source
,02675,sg_total,Scottie Scheffler,1,2.162,"{""Avg"": 2.162, ""Measured Rounds"": 42.0, ""Total SG:P"": 19.575, ""Total SG:T"": 90.824, ""Total SG:T2G"": 71.248, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Wyndham Clark,1,1.0,"{""groupNumber"": 36.0, ""leaderboardSortOrder"": 0.0, ""position"": 1.0, ""roundScore"": 3.0, ""thru"": 8.0, ""totalScore"": -4.0}",pgatour
,02675,sg_total,Ludvig Åberg,2,1.486,"{""Avg"": 1.486, ""Measured Rounds"": 41.0, ""Total SG:P"": 10.693, ""Total SG:T"": 60.913, ""Total SG:T2G"": 50.218, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Sam Burns,2,2.0,"{""groupNumber"": 33.0, ""leaderboardSortOrder"": 1.0, ""position"": 2.0, ""roundScore"": -3.0, ""thru"": 12.0, ""totalScore"": -3.0}",pgatour
,02675,sg_total,Matt Fitzpatrick,3,1.472,"{""Avg"": 1.472, ""Measured Rounds"": 46.0, ""Total SG:P"": -4.537, ""Total SG:T"": 67.732, ""Total SG:T2G"": 72.268, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Jake Knapp,4,1.456,"{""Avg"": 1.456, ""Measured Rounds"": 29.0, ""Total SG:P"": 21.579, ""Total SG:T"": 42.214, ""Total SG:T2G"": 20.634, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Si Woo Kim,5,1.403,"{""Avg"": 1.403, ""Measured Rounds"": 57.0, ""Total SG:P"": -5.578, ""Total SG:T"": 79.986, ""Total SG:T2G"": 85.562, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Cameron Young,6,1.377,"{""Avg"": 1.377, ""Measured Rounds"": 43.0, ""Total SG:P"": 5.158, ""Total SG:T"": 59.197, ""Total SG:T2G"": 54.036, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Tommy Fleetwood,7,1.339,"{""Avg"": 1.339, ""Measured Rounds"": 42.0, ""Total SG:P"": 3.333, ""Total SG:T"": 56.224, ""Total SG:T2G"": 52.891, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Xander Schauffele,8,1.138,"{""Avg"": 1.138, ""Measured Rounds"": 41.0, ""Total SG:P"": 9.025, ""Total SG:T"": 46.642, ""Total SG:T2G"": 37.615, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Chris Gotterup,9,1.137,"{""Avg"": 1.137, ""Measured Rounds"": 49.0, ""Total SG:P"": 15.172, ""Total SG:T"": 55.69, ""Total SG:T2G"": 40.516, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Min Woo Lee,10,1.13,"{""Avg"": 1.13, ""Measured Rounds"": 44.0, ""Total SG:P"": 6.345, ""Total SG:T"": 49.736, ""Total SG:T2G"": 43.39, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Collin Morikawa,11,1.077,"{""Avg"": 1.077, ""Measured Rounds"": 34.0, ""Total SG:P"": -6.087, ""Total SG:T"": 36.601, ""Total SG:T2G"": 42.686, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Russell Henley,12,1.05,"{""Avg"": 1.05, ""Measured Rounds"": 40.0, ""Total SG:P"": 13.747, ""Total SG:T"": 41.993, ""Total SG:T2G"": 28.245, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Jacob Bridgeman,13,1.026,"{""Avg"": 1.026, ""Measured Rounds"": 52.0, ""Total SG:P"": 37.914, ""Total SG:T"": 53.36, ""Total SG:T2G"": 15.446, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Patrick Cantlay,14,1.021,"{""Avg"": 1.021, ""Measured Rounds"": 37.0, ""Total SG:P"": -1.831, ""Total SG:T"": 37.781, ""Total SG:T2G"": 39.609, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Nicolai Højgaard,15,1.013,"{""Avg"": 1.013, ""Measured Rounds"": 47.0, ""Total SG:P"": 7.104, ""Total SG:T"": 47.631, ""Total SG:T2G"": 40.526, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Adam Scott,16,0.99,"{""Avg"": 0.99, ""Measured Rounds"": 39.0, ""Total SG:P"": -2.97, ""Total SG:T"": 38.591, ""Total SG:T2G"": 41.562, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Brooks Koepka,17,0.964,"{""Avg"": 0.964, ""Measured Rounds"": 34.0, ""Total SG:P"": -3.928, ""Total SG:T"": 32.76, ""Total SG:T2G"": 36.686, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Maverick McNealy,18,0.935,"{""Avg"": 0.935, ""Measured Rounds"": 49.0, ""Total SG:P"": 26.042, ""Total SG:T"": 45.814, ""Total SG:T2G"": 19.77, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Wyndham Clark,19,0.916,"{""Avg"": 0.916, ""Measured Rounds"": 43.0, ""Total SG:P"": 5.144, ""Total SG:T"": 39.397, ""Total SG:T2G"": 34.255, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Akshay Bhatia,20,0.913,"{""Avg"": 0.913, ""Measured Rounds"": 42.0, ""Total SG:P"": 26.835, ""Total SG:T"": 38.325, ""Total SG:T2G"": 11.49, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Alex Smalley,21,0.904,"{""Avg"": 0.904, ""Measured Rounds"": 53.0, ""Total SG:P"": 17.747, ""Total SG:T"": 47.911, ""Total SG:T2G"": 30.164, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Ryan Gerard,22,0.835,"{""Avg"": 0.835, ""Measured Rounds"": 53.0, ""Total SG:P"": 19.427, ""Total SG:T"": 44.238, ""Total SG:T2G"": 24.81, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Sam Burns,23,0.832,"{""Avg"": 0.832, ""Measured Rounds"": 44.0, ""Total SG:P"": 28.489, ""Total SG:T"": 36.61, ""Total SG:T2G"": 8.12, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Shane Lowry,24,0.81,"{""Avg"": 0.81, ""Measured Rounds"": 40.0, ""Total SG:P"": 11.497, ""Total SG:T"": 32.385, ""Total SG:T2G"": 20.886, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Kurt Kitayama,25,0.783,"{""Avg"": 0.783, ""Measured Rounds"": 47.0, ""Total SG:P"": -1.143, ""Total SG:T"": 36.793, ""Total SG:T2G"": 37.935, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Robert MacIntyre,25,0.783,"{""Avg"": 0.783, ""Measured Rounds"": 46.0, ""Total SG:P"": 23.781, ""Total SG:T"": 36.0, ""Total SG:T2G"": 12.22, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,Eric Cole,27,0.771,"{""Avg"": 0.771, ""Measured Rounds"": 45.0, ""Total SG:P"": 29.688, ""Total SG:T"": 34.691, ""Total SG:T2G"": 5.004, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Harris English,28,0.763,"{""Avg"": 0.763, ""Measured Rounds"": 47.0, ""Total SG:P"": 30.411, ""Total SG:T"": 35.882, ""Total SG:T2G"": 5.469, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,J.J. Spaun,29,0.756,"{""Avg"": 0.756, ""Measured Rounds"": 45.0, ""Total SG:P"": -22.997, ""Total SG:T"": 34.004, ""Total SG:T2G"": 56.999, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Sudarshan Yellamaraju,30,0.753,"{""Avg"": 0.753, ""Measured Rounds"": 52.0, ""Total SG:P"": 9.831, ""Total SG:T"": 39.172, ""Total SG:T2G"": 29.343, ""rankDiff"": 6.0}",pgatour
,02675,sg_total,Doug Ghim,31,0.724,"{""Avg"": 0.724, ""Measured Rounds"": 36.0, ""Total SG:P"": -6.019, ""Total SG:T"": 26.062, ""Total SG:T2G"": 32.082, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,Gary Woodland,32,0.691,"{""Avg"": 0.691, ""Measured Rounds"": 43.0, ""Total SG:P"": 11.183, ""Total SG:T"": 29.698, ""Total SG:T2G"": 18.516, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Christiaan Bezuidenhout,33,0.671,"{""Avg"": 0.671, ""Measured Rounds"": 43.0, ""Total SG:P"": 17.695, ""Total SG:T"": 28.857, ""Total SG:T2G"": 11.16, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Beau Hossler,34,0.623,"{""Avg"": 0.623, ""Measured Rounds"": 30.0, ""Total SG:P"": 18.957, ""Total SG:T"": 18.698, ""Total SG:T2G"": -0.258, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Alex Noren,35,0.604,"{""Avg"": 0.604, ""Measured Rounds"": 44.0, ""Total SG:P"": 20.998, ""Total SG:T"": 26.58, ""Total SG:T2G"": 5.579, ""rankDiff"": 10.0}",pgatour
,02675,sg_total,Aaron Rai,36,0.595,"{""Avg"": 0.595, ""Measured Rounds"": 34.0, ""Total SG:P"": -2.095, ""Total SG:T"": 20.225, ""Total SG:T2G"": 22.318, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Justin Thomas,37,0.589,"{""Avg"": 0.589, ""Measured Rounds"": 34.0, ""Total SG:P"": -1.963, ""Total SG:T"": 20.026, ""Total SG:T2G"": 21.988, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Hideki Matsuyama,38,0.587,"{""Avg"": 0.587, ""Measured Rounds"": 51.0, ""Total SG:P"": 5.777, ""Total SG:T"": 29.939, ""Total SG:T2G"": 24.161, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Keith Mitchell,39,0.58,"{""Avg"": 0.58, ""Measured Rounds"": 53.0, ""Total SG:P"": -14.949, ""Total SG:T"": 30.719, ""Total SG:T2G"": 45.669, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Jordan Spieth,40,0.578,"{""Avg"": 0.578, ""Measured Rounds"": 52.0, ""Total SG:P"": 14.646, ""Total SG:T"": 30.05, ""Total SG:T2G"": 15.401, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Sam Ryder,41,0.561,"{""Avg"": 0.561, ""Measured Rounds"": 33.0, ""Total SG:P"": 14.676, ""Total SG:T"": 18.514, ""Total SG:T2G"": 3.838, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Ryan Fox,42,0.552,"{""Avg"": 0.552, ""Measured Rounds"": 42.0, ""Total SG:P"": 3.907, ""Total SG:T"": 23.165, ""Total SG:T2G"": 19.258, ""rankDiff"": 16.0}",pgatour
,02675,sg_total,Viktor Hovland,43,0.543,"{""Avg"": 0.543, ""Measured Rounds"": 40.0, ""Total SG:P"": 1.831, ""Total SG:T"": 21.705, ""Total SG:T2G"": 19.873, ""rankDiff"": 21.0}",pgatour
,02675,sg_total,Brandt Snedeker,44,0.537,"{""Avg"": 0.537, ""Measured Rounds"": 26.0, ""Total SG:P"": 9.164, ""Total SG:T"": 13.973, ""Total SG:T2G"": 4.808, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Mac Meissner,45,0.51,"{""Avg"": 0.51, ""Measured Rounds"": 45.0, ""Total SG:P"": 5.012, ""Total SG:T"": 22.971, ""Total SG:T2G"": 17.96, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Ben Griffin,46,0.484,"{""Avg"": 0.484, ""Measured Rounds"": 50.0, ""Total SG:P"": 20.247, ""Total SG:T"": 24.181, ""Total SG:T2G"": 3.932, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Taylor Moore,47,0.472,"{""Avg"": 0.472, ""Measured Rounds"": 41.0, ""Total SG:P"": 9.194, ""Total SG:T"": 19.356, ""Total SG:T2G"": 10.163, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Bud Cauley,48,0.467,"{""Avg"": 0.467, ""Measured Rounds"": 55.0, ""Total SG:P"": -10.422, ""Total SG:T"": 25.669, ""Total SG:T2G"": 36.09, ""rankDiff"": 20.0}",pgatour
,02675,sg_total,A.J. Ewart,49,0.451,"{""Avg"": 0.451, ""Measured Rounds"": 41.0, ""Total SG:P"": 25.909, ""Total SG:T"": 18.482, ""Total SG:T2G"": -7.426, ""rankDiff"": 11.0}",pgatour
,02675,sg_total,Rickie Fowler,50,0.449,"{""Avg"": 0.449, ""Measured Rounds"": 46.0, ""Total SG:P"": 15.445, ""Total SG:T"": 20.673, ""Total SG:T2G"": 5.227, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Sahith Theegala,51,0.436,"{""Avg"": 0.436, ""Measured Rounds"": 63.0, ""Total SG:P"": 6.705, ""Total SG:T"": 27.495, ""Total SG:T2G"": 20.79, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Ryo Hisatsune,52,0.421,"{""Avg"": 0.421, ""Measured Rounds"": 63.0, ""Total SG:P"": -8.398, ""Total SG:T"": 26.543, ""Total SG:T2G"": 34.94, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Sepp Straka,53,0.42,"{""Avg"": 0.42, ""Measured Rounds"": 41.0, ""Total SG:P"": -3.867, ""Total SG:T"": 17.208, ""Total SG:T2G"": 21.075, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Andrew Putnam,54,0.406,"{""Avg"": 0.406, ""Measured Rounds"": 47.0, ""Total SG:P"": 9.027, ""Total SG:T"": 19.093, ""Total SG:T2G"": 10.065, ""rankDiff"": 9.0}",pgatour
,02675,sg_total,Rasmus Højgaard,55,0.394,"{""Avg"": 0.394, ""Measured Rounds"": 37.0, ""Total SG:P"": 7.026, ""Total SG:T"": 14.595, ""Total SG:T2G"": 7.568, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Nick Taylor,56,0.386,"{""Avg"": 0.386, ""Measured Rounds"": 56.0, ""Total SG:P"": 0.911, ""Total SG:T"": 21.626, ""Total SG:T2G"": 20.714, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Zach Bauchou,57,0.376,"{""Avg"": 0.376, ""Measured Rounds"": 43.0, ""Total SG:P"": 0.743, ""Total SG:T"": 16.148, ""Total SG:T2G"": 15.405, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,Kristoffer Reitan,58,0.374,"{""Avg"": 0.374, ""Measured Rounds"": 45.0, ""Total SG:P"": -5.669, ""Total SG:T"": 16.844, ""Total SG:T2G"": 22.514, ""rankDiff"": 9.0}",pgatour
,02675,sg_total,Justin Rose,59,0.359,"{""Avg"": 0.359, ""Measured Rounds"": 34.0, ""Total SG:P"": -1.733, ""Total SG:T"": 12.213, ""Total SG:T2G"": 13.944, ""rankDiff"": 13.0}",pgatour
,02675,sg_total,Harry Hall,60,0.355,"{""Avg"": 0.355, ""Measured Rounds"": 48.0, ""Total SG:P"": 12.881, ""Total SG:T"": 17.06, ""Total SG:T2G"": 4.18, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Matt Wallace,61,0.341,"{""Avg"": 0.341, ""Measured Rounds"": 36.0, ""Total SG:P"": -1.078, ""Total SG:T"": 12.271, ""Total SG:T2G"": 13.347, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Tom Kim,62,0.327,"{""Avg"": 0.327, ""Measured Rounds"": 47.0, ""Total SG:P"": -8.948, ""Total SG:T"": 15.373, ""Total SG:T2G"": 24.322, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Pierceson Coody,63,0.312,"{""Avg"": 0.312, ""Measured Rounds"": 54.0, ""Total SG:P"": 14.464, ""Total SG:T"": 16.853, ""Total SG:T2G"": 2.388, ""rankDiff"": 0.0}",pgatour
,02675,sg_total,Adrien Dumont de Chassart,64,0.275,"{""Avg"": 0.275, ""Measured Rounds"": 35.0, ""Total SG:P"": 0.686, ""Total SG:T"": 9.626, ""Total SG:T2G"": 8.94, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Daniel Berger,65,0.25,"{""Avg"": 0.25, ""Measured Rounds"": 46.0, ""Total SG:P"": -1.247, ""Total SG:T"": 11.481, ""Total SG:T2G"": 12.728, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Zecheng Dou,66,0.248,"{""Avg"": 0.248, ""Measured Rounds"": 37.0, ""Total SG:P"": -3.128, ""Total SG:T"": 9.186, ""Total SG:T2G"": 12.315, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Rasmus Neergaard-Petersen,67,0.211,"{""Avg"": 0.211, ""Measured Rounds"": 35.0, ""Total SG:P"": 6.11, ""Total SG:T"": 7.394, ""Total SG:T2G"": 1.283, ""rankDiff"": 12.0}",pgatour
,02675,sg_total,Jordan Smith,68,0.187,"{""Avg"": 0.187, ""Measured Rounds"": 47.0, ""Total SG:P"": -20.705, ""Total SG:T"": 8.782, ""Total SG:T2G"": 29.488, ""rankDiff"": 3.0}",pgatour
,02675,sg_total,Max McGreevy,69,0.163,"{""Avg"": 0.163, ""Measured Rounds"": 47.0, ""Total SG:P"": -26.991, ""Total SG:T"": 7.676, ""Total SG:T2G"": 34.667, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Sungjae Im,70,0.162,"{""Avg"": 0.162, ""Measured Rounds"": 36.0, ""Total SG:P"": 7.858, ""Total SG:T"": 5.821, ""Total SG:T2G"": -2.037, ""rankDiff"": 3.0}",pgatour
,02675,sg_total,Matthieu Pavon,71,0.16,"{""Avg"": 0.16, ""Measured Rounds"": 39.0, ""Total SG:P"": 13.806, ""Total SG:T"": 6.244, ""Total SG:T2G"": -7.561, ""rankDiff"": 21.0}",pgatour
,02675,sg_total,Seamus Power,72,0.146,"{""Avg"": 0.146, ""Measured Rounds"": 39.0, ""Total SG:P"": 13.597, ""Total SG:T"": 5.705, ""Total SG:T2G"": -7.891, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Davis Thompson,73,0.14,"{""Avg"": 0.14, ""Measured Rounds"": 38.0, ""Total SG:P"": -14.795, ""Total SG:T"": 5.333, ""Total SG:T2G"": 20.128, ""rankDiff"": 9.0}",pgatour
,02675,sg_total,Haotong Li,73,0.14,"{""Avg"": 0.14, ""Measured Rounds"": 37.0, ""Total SG:P"": -9.906, ""Total SG:T"": 5.18, ""Total SG:T2G"": 15.087, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,J.T. Poston,73,0.14,"{""Avg"": 0.14, ""Measured Rounds"": 46.0, ""Total SG:P"": 0.817, ""Total SG:T"": 6.417, ""Total SG:T2G"": 5.599, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Keegan Bradley,76,0.136,"{""Avg"": 0.136, ""Measured Rounds"": 43.0, ""Total SG:P"": -0.073, ""Total SG:T"": 5.848, ""Total SG:T2G"": 5.919, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Jackson Suber,77,0.115,"{""Avg"": 0.115, ""Measured Rounds"": 32.0, ""Total SG:P"": -12.706, ""Total SG:T"": 3.689, ""Total SG:T2G"": 16.396, ""rankDiff"": 31.0}",pgatour
,02675,sg_total,Michael Kim,78,0.072,"{""Avg"": 0.072, ""Measured Rounds"": 53.0, ""Total SG:P"": 24.039, ""Total SG:T"": 3.84, ""Total SG:T2G"": -20.201, ""rankDiff"": 6.0}",pgatour
,02675,sg_total,S.H. Kim,78,0.072,"{""Avg"": 0.072, ""Measured Rounds"": 27.0, ""Total SG:P"": 9.417, ""Total SG:T"": 1.932, ""Total SG:T2G"": -7.485, ""rankDiff"": 6.0}",pgatour
,02675,sg_total,Aldrich Potgieter,80,0.068,"{""Avg"": 0.068, ""Measured Rounds"": 40.0, ""Total SG:P"": -4.559, ""Total SG:T"": 2.724, ""Total SG:T2G"": 7.281, ""rankDiff"": 25.0}",pgatour
,02675,sg_total,Jason Day,81,0.058,"{""Avg"": 0.058, ""Measured Rounds"": 39.0, ""Total SG:P"": 8.32, ""Total SG:T"": 2.273, ""Total SG:T2G"": -6.049, ""rankDiff"": 6.0}",pgatour
,02675,sg_total,Michael Thorbjornsen,82,0.046,"{""Avg"": 0.046, ""Measured Rounds"": 48.0, ""Total SG:P"": -16.217, ""Total SG:T"": 2.194, ""Total SG:T2G"": 18.412, ""rankDiff"": 6.0}",pgatour
,02675,sg_total,Jimmy Stanger,83,0.043,"{""Avg"": 0.043, ""Measured Rounds"": 27.0, ""Total SG:P"": 14.378, ""Total SG:T"": 1.172, ""Total SG:T2G"": -13.205, ""rankDiff"": 37.0}",pgatour
,02675,sg_total,Johnny Keefer,84,0.027,"{""Avg"": 0.027, ""Measured Rounds"": 49.0, ""Total SG:P"": -25.96, ""Total SG:T"": 1.328, ""Total SG:T2G"": 27.288, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,Jesper Svensson,85,0.021,"{""Avg"": 0.021, ""Measured Rounds"": 22.0, ""Total SG:P"": -3.372, ""Total SG:T"": 0.455, ""Total SG:T2G"": 3.829}",pgatour
,02675,sg_total,Steven Fisk,85,0.021,"{""Avg"": 0.021, ""Measured Rounds"": 46.0, ""Total SG:P"": 14.669, ""Total SG:T"": 0.944, ""Total SG:T2G"": -13.726, ""rankDiff"": 9.0}",pgatour
,02675,sg_total,Tony Finau,87,0.019,"{""Avg"": 0.019, ""Measured Rounds"": 54.0, ""Total SG:P"": -2.339, ""Total SG:T"": 1.05, ""Total SG:T2G"": 3.39, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Kevin Roy,88,0.013,"{""Avg"": 0.013, ""Measured Rounds"": 44.0, ""Total SG:P"": 10.342, ""Total SG:T"": 0.576, ""Total SG:T2G"": -9.765, ""rankDiff"": 16.0}",pgatour
,02675,sg_total,Austin Smotherman,89,0.01,"{""Avg"": 0.01, ""Measured Rounds"": 43.0, ""Total SG:P"": -14.425, ""Total SG:T"": 0.43, ""Total SG:T2G"": 14.856, ""rankDiff"": 3.0}",pgatour
,02675,sg_total,Mackenzie Hughes,90,-0.003,"{""Avg"": -0.003, ""Measured Rounds"": 40.0, ""Total SG:P"": 8.942, ""Total SG:T"": -0.134, ""Total SG:T2G"": -9.076, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,Sam Stevens,90,-0.003,"{""Avg"": -0.003, ""Measured Rounds"": 53.0, ""Total SG:P"": -18.185, ""Total SG:T"": -0.156, ""Total SG:T2G"": 18.028, ""rankDiff"": 3.0}",pgatour
,02675,sg_total,Chad Ramey,92,-0.009,"{""Avg"": -0.009, ""Measured Rounds"": 43.0, ""Total SG:P"": 20.31, ""Total SG:T"": -0.366, ""Total SG:T2G"": -20.676, ""rankDiff"": 11.0}",pgatour
,02675,sg_total,Patrick Rodgers,92,-0.009,"{""Avg"": -0.009, ""Measured Rounds"": 63.0, ""Total SG:P"": 18.993, ""Total SG:T"": -0.57, ""Total SG:T2G"": -19.563, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Ricky Castillo,94,-0.02,"{""Avg"": -0.02, ""Measured Rounds"": 47.0, ""Total SG:P"": 0.739, ""Total SG:T"": -0.924, ""Total SG:T2G"": -1.661, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Stephan Jaeger,95,-0.03,"{""Avg"": -0.03, ""Measured Rounds"": 43.0, ""Total SG:P"": 5.59, ""Total SG:T"": -1.303, ""Total SG:T2G"": -6.894, ""rankDiff"": 28.0}",pgatour
,02675,sg_total,John Parry,96,-0.031,"{""Avg"": -0.031, ""Measured Rounds"": 45.0, ""Total SG:P"": -14.814, ""Total SG:T"": -1.399, ""Total SG:T2G"": 13.413, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,Matt McCarty,97,-0.04,"{""Avg"": -0.04, ""Measured Rounds"": 51.0, ""Total SG:P"": 8.94, ""Total SG:T"": -2.058, ""Total SG:T2G"": -10.999, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Lee Hodges,98,-0.045,"{""Avg"": -0.045, ""Measured Rounds"": 36.0, ""Total SG:P"": -0.147, ""Total SG:T"": -1.616, ""Total SG:T2G"": -1.468, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Patrick Fishburn,99,-0.05,"{""Avg"": -0.05, ""Measured Rounds"": 30.0, ""Total SG:P"": 5.567, ""Total SG:T"": -1.493, ""Total SG:T2G"": -7.059, ""rankDiff"": 11.0}",pgatour
,02675,sg_total,Matt Kuchar,100,-0.055,"{""Avg"": -0.055, ""Measured Rounds"": 27.0, ""Total SG:P"": 17.641, ""Total SG:T"": -1.488, ""Total SG:T2G"": -19.127, ""rankDiff"": 3.0}",pgatour
,02675,sg_total,Lanto Griffin,101,-0.074,"{""Avg"": -0.074, ""Measured Rounds"": 22.0, ""Total SG:P"": 1.687, ""Total SG:T"": -1.638, ""Total SG:T2G"": -3.324}",pgatour
,02675,sg_total,Denny McCarthy,102,-0.111,"{""Avg"": -0.111, ""Measured Rounds"": 55.0, ""Total SG:P"": 19.893, ""Total SG:T"": -6.094, ""Total SG:T2G"": -25.989, ""rankDiff"": 2.0}",pgatour
,02675,sg_total,Chris Kirk,103,-0.115,"{""Avg"": -0.115, ""Measured Rounds"": 39.0, ""Total SG:P"": -19.382, ""Total SG:T"": -4.483, ""Total SG:T2G"": 14.898, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Austin Eckroat,104,-0.117,"{""Avg"": -0.117, ""Measured Rounds"": 38.0, ""Total SG:P"": -0.931, ""Total SG:T"": -4.437, ""Total SG:T2G"": -3.505, ""rankDiff"": 24.0}",pgatour
,02675,sg_total,Andrew Novak,105,-0.12,"{""Avg"": -0.12, ""Measured Rounds"": 50.0, ""Total SG:P"": -23.331, ""Total SG:T"": -5.982, ""Total SG:T2G"": 17.346, ""rankDiff"": 1.0}",pgatour
,02675,sg_total,Taylor Pendrith,105,-0.12,"{""Avg"": -0.12, ""Measured Rounds"": 54.0, ""Total SG:P"": -18.872, ""Total SG:T"": -6.458, ""Total SG:T2G"": 12.414, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Takumi Kanaya,107,-0.132,"{""Avg"": -0.132, ""Measured Rounds"": 44.0, ""Total SG:P"": 19.67, ""Total SG:T"": -5.818, ""Total SG:T2G"": -25.488, ""rankDiff"": 4.0}",pgatour
,02675,sg_total,Max Homa,108,-0.133,"{""Avg"": -0.133, ""Measured Rounds"": 45.0, ""Total SG:P"": 9.611, ""Total SG:T"": -5.979, ""Total SG:T2G"": -15.588, ""rankDiff"": 5.0}",pgatour
,02675,sg_total,Rico Hoey,109,-0.139,"{""Avg"": -0.139, ""Measured Rounds"": 54.0, ""Total SG:P"": -14.191, ""Total SG:T"": -7.513, ""Total SG:T2G"": 6.676, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Max Greyserman,110,-0.148,"{""Avg"": -0.148, ""Measured Rounds"": 41.0, ""Total SG:P"": 3.042, ""Total SG:T"": -6.051, ""Total SG:T2G"": -9.095, ""rankDiff"": 7.0}",pgatour
,02675,sg_total,William Mouw,111,-0.163,"{""Avg"": -0.163, ""Measured Rounds"": 38.0, ""Total SG:P"": -8.382, ""Total SG:T"": -6.199, ""Total SG:T2G"": 2.185, ""rankDiff"": 8.0}",pgatour
,02675,sg_total,Michael Brennan,112,-0.208,"{""Avg"": -0.208, ""Measured Rounds"": 38.0, ""Total SG:P"": -12.071, ""Total SG:T"": -7.902, ""Total SG:T2G"": 4.17, ""rankDiff"": 14.0}",pgatour
,02675,sg_total,Brian Harman,113,-0.219,"{""Avg"": -0.219, ""Measured Rounds"": 49.0, ""Total SG:P"": -4.234, ""Total SG:T"": -10.728, ""Total SG:T2G"": -6.496, ""rankDiff"": 6.0}",pgatour
,02675,sg_total,Corey Conners,114,-0.22,"{""Avg"": -0.22, ""Measured Rounds"": 48.0, ""Total SG:P"": -17.204, ""Total SG:T"": -10.559, ""Total SG:T2G"": 6.642, ""rankDiff"": 8.0}",pgatour
