fixture_id,temp_c,precip_mm,wind_kmh
3294235165,16.7,0.2,15.1
1019148734,15.7,0.1,1.5
2100290835,19.2,0.0,8.5
1207036407,15.8,0.0,4.9
3245619651,21.8,0.0,6.3
1389747443,17.4,0.0,8.3
2844835034,17.7,0.0,14.9
2274632500,17.1,0.0,13.8
1160865065,20.3,0.0,11.6
2604502443,22.7,0.0,7.6
3636861925,22.2,0.0,12.2
4199488558,16.5,0.0,14.4
318542066,21.3,0.0,7.5
1681380125,21.5,0.0,9.2
765386527,21.1,0.0,6.4
679486889,23.2,0.0,4.7
2252202722,22.5,0.0,5.4
1821686592,20.2,0.0,7.6
3088294196,31.7,0.0,9.1
2723861455,26.2,0.0,12.0
2179755389,32.7,0.0,16.4
1317077288,32.0,0.0,9.5
1966507415,30.1,0.0,10.5
3056132583,30.1,0.0,15.1
4151851129,29.3,0.0,16.5
2547526633,27.1,0.0,9.5
2434293924,29.3,0.0,22.0
2586522218,29.0,0.0,12.8
2489073095,29.2,0.0,12.7
2251951093,31.3,0.0,9.2
297978114,21.3,0.1,5.6
2290142572,19.5,0.0,13.4
586294988,22.1,0.0,3.8
3300838984,22.7,0.1,3.2
3367302144,22.6,0.0,10.5
1499427091,19.2,0.0,18.2
106289250,21.2,0.4,6.6
859405058,20.7,0.4,8.7
1788067453,22.1,0.2,7.4
3489344121,20.1,0.6,12.7
1617530492,21.2,0.0,13.6
2434036664,20.3,0.0,26.2
3363441046,19.7,0.0,27.1
1210548208,22.0,0.0,25.6
3466932595,22.6,0.0,18.8
4268303064,20.6,0.0,18.0
1774588841,19.2,0.0,34.9
3996011276,21.6,0.0,24.8
2278960184,22.2,0.0,24.6
3068228213,22.4,0.0,21.4
2725332847,23.4,0.0,25.8
1135908206,21.6,0.0,19.7
4282828012,21.2,0.0,24.2
3132884896,19.2,0.2,4.8
3032967264,22.5,0.0,3.5
2569170821,24.2,0.0,13.5
747292703,23.3,0.0,5.6
1475272899,22.0,0.0,8.1
3387703672,19.7,0.0,11.8
3485437736,21.9,0.0,10.0
2773523584,19.1,0.0,11.6
760946777,21.1,0.0,11.7
3595903085,20.8,0.1,4.6
1840802575,21.0,0.0,6.8
2703612159,22.9,0.0,10.7
1048661975,20.0,0.1,19.2
2300814744,20.3,0.1,19.5
2526374922,18.7,0.0,21.7
2557131704,25.0,0.0,15.2
2429354290,20.9,0.0,13.3
668931596,18.8,0.2,29.5
157311704,21.9,0.0,20.4
422152503,19.8,0.1,18.4
964862697,22.3,0.0,15.2
28109139,19.6,0.5,16.9
2791598937,20.1,0.0,17.9
3619844015,21.9,0.3,18.5
3013053575,17.0,0.7,19.8
356200175,16.8,0.0,7.2
3494542283,17.6,0.0,2.5
1506170695,17.9,0.5,11.3
2457316045,17.8,0.0,10.1
2929660104,19.9,0.0,5.0
1427161335,18.2,0.0,2.2
1250840148,18.2,0.0,7.2
3596189990,16.1,0.0,5.9
2735638296,18.4,0.0,2.2
1645451531,18.2,0.3,21.0
1678169458,17.0,0.0,7.9
3787031641,16.7,1.9,11.8
1056458462,13.0,0.0,19.8
3970040859,13.5,0.0,19.6
2452231505,16.0,0.0,12.8
1753738233,16.4,0.0,20.8
3204896027,15.7,0.0,18.4
257781435,16.8,0.0,12.6
305775948,14.2,0.0,21.7
372035837,16.1,0.0,14.9
2985784307,15.9,0.0,15.6
3186034724,14.6,0.0,20.5
3248274487,16.6,0.0,16.3
355620226,15.6,0.0,20.6
2479754084,16.3,0.0,14.6
3518023432,12.7,0.1,21.7
4029759877,16.1,0.0,14.5
3265407117,15.0,0.0,15.3
283886796,17.0,0.0,21.7
400884312,13.4,0.1,23.5
2521610314,13.8,0.0,17.3
2933035039,16.3,0.0,13.4
4078781536,14.0,0.1,30.3
3738549554,14.6,0.0,28.5
3524518035,16.6,0.0,24.8
3151536448,18.1,0.0,25.1
2139478809,18.5,0.0,23.9
3446064591,18.0,0.0,24.3
3688690080,17.5,0.0,23.1
304654243,15.3,0.1,34.4
98818464,17.8,0.0,24.9
2027251685,17.6,0.0,22.9
2113676454,15.9,0.0,24.4
2534287825,17.4,0.0,22.0
2071867378,18.5,0.0,29.3
3504323967,17.8,0.0,26.1
464748835,17.8,0.0,25.4
3057263064,16.3,0.1,28.4
1036665758,13.6,0.0,21.8
798520455,14.8,0.0,13.6
2795224860,14.5,0.0,15.2
2023823998,15.3,0.0,11.9
4201344479,15.6,0.0,17.4
3550593403,12.5,0.1,22.6
2569933693,15.9,0.0,12.3
3363373988,15.9,0.0,16.0
2437480026,15.0,0.0,8.7
2845232560,15.9,0.0,9.4
941644607,14.8,0.0,19.3
3813984628,15.0,0.0,13.3
2408595911,14.7,0.0,1.3
355064788,14.1,0.0,6.1
868291236,14.9,0.0,9.4
631324987,11.3,0.0,22.9
670282872,11.5,0.0,22.3
340085975,14.5,0.2,24.8
2651887647,16.1,0.0,23.9
117772578,14.4,0.0,27.2
3706739911,14.6,0.0,24.7
4066557943,12.7,0.0,33.8
3643054214,15.6,0.0,21.3
3156630563,14.8,0.0,26.3
415472967,13.3,0.4,26.6
1471127023,15.0,0.0,27.3
4036026731,18.1,0.0,15.9
2594153217,16.5,0.0,25.6
1659056218,16.6,0.0,21.1
870148811,15.3,0.0,19.2
1101971277,15.8,0.1,18.9
1643791425,15.9,0.0,18.7
183531883,17.3,0.0,17.4
4224595995,14.5,0.1,12.4
4099740531,16.3,0.0,19.9
734750611,16.4,0.0,16.9
3300960804,15.6,0.0,23.5
1620332688,16.8,0.0,15.2
4036588870,15.8,0.0,20.2
2017756231,14.6,0.0,16.5
2668291085,14.2,0.0,18.7
75978442,16.9,0.0,16.9
1981571405,15.0,0.0,16.7
2470942225,15.6,0.0,18.0
470501705,15.7,0.0,18.3
1329479587,16.6,0.0,14.1
972592930,14.8,0.9,26.6
2638369443,14.8,0.0,18.7
1031336203,16.0,0.0,19.1
2680406618,15.4,0.0,14.8
1450082201,17.1,0.0,26.4
3719840947,13.2,0.0,14.3
3432142973,15.1,0.1,19.5
3106911740,21.3,0.0,17.3
3229874981,19.7,0.0,26.3
1498390580,17.7,0.0,16.1
308350860,15.7,0.3,23.8
1065138510,19.6,0.0,15.1
2750282999,17.2,0.0,23.0
228026113,20.0,0.0,18.5
3477689780,15.5,0.0,15.6
2763564482,19.9,0.0,18.3
1177636317,15.3,0.0,30.6
2834054388,12.0,0.3,24.2
473435646,11.5,0.2,23.2
570629548,12.0,1.7,21.0
315447090,12.1,1.5,30.7
2089792647,12.1,0.1,22.9
2813101110,12.1,0.0,18.8
314129148,16.4,0.0,18.7
3861087413,14.1,0.0,12.7
2077018844,15.1,0.0,14.2
1312573508,15.3,0.0,19.3
3313459649,16.2,0.0,20.1
1934364094,13.9,0.0,12.3
3393743397,14.5,0.0,17.7
3718635150,15.1,0.0,13.0
694840417,12.4,0.0,12.7
990586799,15.6,0.0,14.1
604028036,14.0,0.0,19.7
2065386160,11.5,0.1,19.7
4222546264,10.3,0.0,5.5
1007630277,7.7,0.1,5.1
1520476951,9.4,0.0,11.0
4108616748,9.5,0.0,2.9
80348942,9.5,0.3,13.8
2703341925,9.5,0.0,8.1
3174990864,10.1,0.0,6.2
4036606119,8.6,0.0,17.2
3263505313,10.1,0.0,8.8
4026645898,9.3,0.0,3.3
2700307502,8.1,0.0,6.2
1666261887,5.7,0.0,8.9
1446165592,7.4,0.2,17.2
1455496671,7.4,0.0,15.9
1999103243,6.7,0.0,5.4
2919401559,7.8,0.0,11.8
3740334604,8.0,0.0,16.7
1877840306,6.3,0.0,18.5
220353753,6.3,0.0,16.1
1701893266,5.8,0.0,13.4
443764984,5.4,0.0,18.5
2448800225,5.2,0.0,16.9
3250752613,5.0,0.0,18.5
3633421054,2.5,0.0,5.2
647901603,3.2,0.0,8.5
3872967609,2.0,0.0,7.7
2102418269,2.6,0.0,10.7
830907705,2.0,0.0,9.0
3883169393,2.5,0.0,6.9
3222190616,3.9,0.0,5.4
1760648357,1.5,0.0,8.3
2172713864,1.9,0.0,9.7
546909215,2.8,0.8,24.4
2729850398,1.8,0.1,12.6
1305275249,4.4,0.0,13.3
2992356748,3.4,0.1,18.3
2900667535,6.2,0.0,13.6
3448836108,5.5,0.0,13.1
1845203316,2.9,0.7,22.7
143767245,3.4,0.0,16.0
2827085676,3.8,0.7,26.5
2795130299,6.3,0.0,20.8
2120342659,6.8,0.0,22.3
1366524630,7.2,0.0,17.4
1365535426,6.5,0.0,18.2
2368300598,7.0,0.2,15.2
2280475194,5.9,0.2,34.8
2828601597,6.6,0.0,18.0
2559436226,6.0,0.0,19.1
3605929617,5.6,0.0,20.1
190970279,6.0,0.0,19.8
916997843,6.4,0.5,23.8
1632790368,6.5,0.0,32.8
4275617328,7.0,0.1,28.6
128487502,7.0,0.0,25.9
1558936840,6.7,1.7,41.6
233784199,7.5,0.0,25.5
2461868851,8.6,0.0,28.9
696286312,8.4,0.5,29.8
1639825613,9.1,0.0,28.0
596806259,7.1,0.0,32.2
2546512534,7.2,0.0,29.5
2712482170,11.1,0.0,28.6
146814745,10.9,0.0,28.1
3221940244,10.2,0.0,19.4
1331854467,10.3,0.0,20.2
4261691330,7.4,0.2,30.1
1623937187,10.9,0.0,19.8
1672888507,11.4,0.0,25.1
2869753368,10.7,0.1,21.7
198825197,10.8,0.3,24.6
33540725,9.4,0.0,20.1
1676285395,5.0,0.0,15.5
2473572769,6.2,0.0,12.1
3707730723,6.5,0.0,14.3
3082648116,6.0,0.0,11.7
4205736386,9.2,0.0,20.4
2269397102,10.7,0.1,30.8
142427523,10.8,0.2,30.5
11033085,9.3,0.0,24.3
2380910857,5.0,0.2,33.6
358651780,5.6,0.1,32.7
4173303866,7.0,0.0,23.6
2738203195,10.9,0.0,26.1
3501256464,8.3,0.2,22.8
826913762,8.8,0.0,26.8
2478544696,6.8,0.1,41.8
2957563274,11.5,0.1,23.9
1409366296,9.5,0.1,27.4
1205527236,9.5,0.0,27.2
4253848327,1.2,0.0,22.1
2181328369,3.1,0.0,13.3
3178593896,2.6,0.0,8.4
2420111841,3.1,0.0,9.1
318236193,4.1,0.0,8.7
4000976278,7.2,0.0,12.5
639544082,5.5,0.0,11.4
2022385424,3.7,0.0,11.5
3459886572,2.5,0.0,15.5
3421502309,4.4,0.0,3.6
3525326303,6.9,0.0,9.4
2176675135,5.3,0.0,6.8
102934264,3.0,0.0,2.6
482528937,3.1,0.0,3.0
1033254876,3.2,0.0,4.0
1386310952,5.8,0.0,8.2
2532260115,6.6,0.0,15.3
1990991102,5.6,0.0,7.6
2033845521,7.6,0.0,10.7
4204515712,5.9,0.0,11.3
810829270,6.5,0.0,10.3
1833687425,6.8,0.0,7.9
3494783781,6.9,0.0,6.1
1182965549,9.6,0.0,22.3
1892971553,7.8,0.3,18.6
1631290234,7.6,0.2,13.3
86853276,9.2,0.0,12.7
2218440247,9.6,0.0,15.4
3346206534,9.5,0.0,17.3
3692639493,10.3,0.1,13.3
1198075915,9.0,0.0,20.9
440276036,8.1,0.0,14.6
543925625,8.9,0.0,13.8
3548974365,8.9,0.0,15.2
1830644885,9.4,0.0,13.1
915301303,9.4,0.0,17.0
2587488074,7.0,0.0,5.0
751081572,9.4,0.0,18.3
2694641341,9.9,0.0,13.5
3267063542,10.6,0.0,6.8
3943669356,10.0,0.0,7.2
3097319905,10.3,0.0,12.1
3702052351,11.0,0.0,12.1
3068901511,9.9,0.0,10.0
3183489156,8.3,0.0,17.0
788746916,10.4,0.0,10.0
2177093424,10.1,0.0,5.0
706296778,10.0,0.0,10.9
3732592788,9.4,0.0,8.5
3150676426,9.7,0.0,15.7
501961547,9.2,0.0,10.9
1060721857,12.0,0.0,14.3
3653350843,11.5,0.0,9.2
3720456971,9.8,0.0,8.3
2554251326,11.0,0.0,14.3
1357514901,10.4,0.0,15.5
1654762489,11.3,0.0,13.0
2127908257,11.1,0.0,7.1
6071047,9.4,0.0,13.1
1572330828,9.9,0.0,9.6
3401247762,9.6,0.0,13.7
3341825700,9.2,0.0,26.2
1393956564,10.3,0.2,22.4
2295338932,13.7,0.0,26.9
3552337755,12.2,0.1,22.9
3855839808,12.9,0.0,20.9
4281789679,14.1,0.0,24.1
3277525647,13.6,0.0,21.3
3916692093,9.1,0.3,27.1
106734121,11.4,0.1,26.6
819231896,12.5,0.1,23.8
257516846,12.0,0.0,19.1
3537914398,11.7,0.2,29.7
513333628,11.0,0.0,14.3
2097136046,10.1,0.0,15.9
1667791625,6.4,0.1,26.1
394081159,4.7,0.3,23.7
366166836,5.5,0.0,21.1
76643287,6.0,0.0,22.6
3629937208,7.3,0.0,25.7
3325391492,5.9,0.0,20.1
1498936691,6.9,0.0,19.0
3212560021,6.0,0.0,25.7
2462826464,6.1,0.1,25.3
3094392493,7.2,0.0,27.7
3287438019,7.4,0.0,24.9
3701331153,5.7,0.1,21.1
1521325632,6.4,0.0,20.2
1509597092,7.4,0.0,23.0
3252520353,7.8,0.0,24.2
640887623,8.4,0.0,29.5
2269356880,5.3,0.0,3.3
3296330964,5.1,0.0,6.6
2237574739,5.5,0.0,11.8
959660955,7.4,0.0,13.0
797841272,5.6,0.0,10.5
1899317952,5.9,0.0,7.9
1054853640,6.7,0.0,16.6
824344353,7.4,0.0,12.1
3166037615,6.9,0.0,8.7
1865987981,4.9,0.0,11.0
2274112162,6.1,0.0,8.2
3127488181,5.5,0.0,11.3
372225420,4.1,0.0,13.0
2746776124,5.1,0.1,15.6
3306325989,4.6,0.1,5.9
1889469928,5.0,0.0,16.1
1491558534,5.3,0.0,16.3
1508740852,3.6,0.0,11.3
1349222950,7.3,0.0,8.0
1621293637,1.5,0.0,8.3
3823976688,2.4,0.0,10.0
1087526127,4.3,0.0,8.5
3665729146,7.5,0.0,15.0
2137393645,6.5,0.1,21.6
195632288,5.0,0.0,18.2
1996312020,5.8,0.0,23.0
2394315523,6.5,0.0,16.2
3515749511,6.5,0.0,17.4
4164764980,7.5,0.0,12.7
890718616,5.8,0.0,22.5
1140831449,3.1,0.2,14.0
3225354995,3.2,0.2,19.8
3573576105,8.7,0.0,22.0
3328938002,7.4,0.1,20.2
2652185829,4.0,0.4,20.7
73583762,13.4,1.3,22.5
3704793539,11.1,0.9,10.8
1468983008,10.6,1.5,12.3
1633701611,11.8,0.5,15.9
2980899203,11.7,0.1,5.7
2112508260,13.3,0.0,10.6
655535627,11.8,3.1,9.1
442349395,11.9,0.0,17.3
256201829,10.3,0.1,13.9
1208703622,12.2,0.2,15.0
1949685301,12.7,0.0,9.7
2943415626,12.4,0.1,8.7
2450513463,11.1,0.2,26.5
2396236496,12.7,0.0,28.2
1321331153,13.5,0.2,28.3
1883724683,11.4,0.3,21.4
3470223641,9.8,0.0,21.7
1592575955,12.5,0.0,25.9
1309594920,13.5,0.0,27.1
2188168539,13.1,0.0,32.6
978216357,7.9,0.0,21.7
1525779603,9.5,0.3,26.8
589961620,13.3,0.0,28.8
3530606011,7.1,0.0,19.7
4001820633,11.4,0.0,19.5
2115940032,10.7,0.1,16.6
2711780676,9.3,0.0,18.0
788358708,9.6,0.0,17.5
3043467327,10.1,0.1,24.5
2615786608,9.2,0.0,19.4
3034677521,11.6,0.1,12.4
1406657755,8.2,0.0,21.3
1702147189,9.8,0.0,17.5
244214710,11.1,0.0,4.1
2294613424,12.7,0.0,6.5
1969458341,12.6,0.0,7.5
600495777,12.7,0.0,12.2
844324828,13.2,0.0,8.9
78887918,12.7,0.0,7.1
3504423274,12.7,0.0,15.5
2502094177,12.6,0.0,12.4
1823096116,12.6,0.0,7.9
783638191,10.6,0.0,9.4
3329553009,13.1,0.0,5.4
2205553197,12.0,0.0,5.2
2323427831,8.2,0.4,22.7
2257471622,7.2,0.4,19.1
3751027577,13.7,1.3,29.4
626496084,12.3,0.6,35.5
179926775,12.0,0.1,31.6
723546143,8.9,0.2,20.6
3693668058,13.7,0.2,38.2
3525827138,12.0,0.0,34.0
4216002137,10.7,0.1,32.0
4289690857,13.3,0.0,38.0
2016736667,10.9,1.1,26.0
1415594834,13.2,0.2,33.7
2047378782,15.4,0.0,7.2
2871076,13.3,0.1,14.5
421794723,11.5,0.1,7.2
3434296336,12.3,0.0,11.3
1454868715,11.5,0.1,1.8
1908209052,11.4,0.0,7.9
2396516807,13.1,0.1,11.0
2365279169,13.1,0.1,6.5
3362599339,12.6,0.0,3.2
2237849749,10.7,0.0,12.0
1300148828,11.9,0.1,6.2
942231368,11.7,0.0,0.7
3030133028,12.8,0.0,22.9
3916220448,12.7,0.0,25.6
3718391656,13.1,0.0,27.1
97128418,12.6,0.0,29.5
2656817035,15.1,0.0,21.8
2431250072,12.9,0.0,26.1
1503665170,9.7,0.1,27.3
4061174054,12.7,0.0,26.9
335854268,12.8,0.0,29.6
1443344212,13.2,0.0,27.5
4088562746,13.4,0.0,23.8
3248149543,11.8,0.3,16.9
1492697609,11.0,0.6,13.8
1225973152,12.6,0.0,12.7
756087293,12.5,0.0,10.8
2984690704,12.0,0.0,17.0
245933103,10.8,0.0,14.2
3981443474,13.3,0.0,14.3
4038024560,9.9,0.5,23.0
562142756,11.9,0.0,16.4
193938903,10.7,0.0,15.0
3811519220,12.2,0.0,18.8
2561568296,12.0,0.0,12.1
3123136312,8.8,0.0,9.7
2354391201,8.2,0.0,10.5
4149064027,9.9,0.0,10.6
108789205,10.0,0.0,6.9
1401989414,9.9,0.0,23.3
3169449696,15.2,0.1,4.0
1816292193,16.1,0.1,9.1
895596399,17.0,0.0,3.3
2480897554,15.2,1.4,10.1
3457905001,17.2,0.0,8.5
4201520241,13.6,0.0,9.0
341017784,16.5,0.0,3.7
585960625,12.4,2.2,2.2
763804450,17.1,0.1,6.6
1472149319,12.0,0.0,9.7
2409388964,16.3,0.4,9.7
1629953139,16.1,0.1,4.9
2764617427,14.8,0.0,5.7
1137134655,13.0,0.0,18.5
1137898609,18.4,0.0,8.4
4031781984,16.1,0.0,15.8
708775927,18.3,0.0,9.3
3958122081,19.6,0.0,12.2
1311643448,16.8,0.0,10.5
728137137,17.9,0.3,4.2
1287750140,13.8,0.0,7.9
3110690092,18.7,0.1,8.6
4196104740,17.9,0.0,7.5
1781437068,17.6,0.0,9.7
3264418919,17.4,0.1,10.5
1209025638,18.9,0.0,7.3
3374332657,15.0,0.3,16.4
1827657497,13.2,0.1,13.7
3685061795,16.5,0.2,19.4
1589751352,13.5,0.0,12.7
66397559,18.5,0.5,3.1
3499767568,13.2,0.3,18.9
2004814805,16.1,0.3,14.3
2518734138,18.3,0.2,19.5
2074259326,17.8,2.1,10.1
3388956724,13.1,0.3,22.4
228879527,16.2,3.4,5.4
3805603986,17.9,0.3,18.8
645551763,20.6,0.0,29.1
2355359080,18.2,0.0,25.3
3993205383,20.7,0.1,25.8
2031545120,19.1,0.1,28.0
4262710716,21.0,0.1,32.6
1030885048,22.4,0.5,29.0
3048976334,19.5,0.5,24.4
1874509439,22.2,0.0,27.0
2040654347,18.5,0.1,26.0
3887218376,20.5,0.0,29.8
2863411662,19.5,0.1,25.0
1250237040,19.3,0.1,17.5
265302915,17.6,0.0,19.9
3209363116,17.5,0.0,19.6
1542462955,22.4,0.0,10.5
2413495081,18.2,0.5,14.8
3159026305,22.1,0.0,8.3
2275846294,20.6,0.2,14.4
902969306,22.0,0.0,12.6
3668969050,20.3,0.1,14.2
480629050,21.3,0.0,9.7
3758938682,19.7,0.3,18.2
2467154471,22.3,0.0,8.3
1441990454,20.5,0.1,27.7
2959380306,21.2,0.1,27.1
1940946936,20.0,0.0,28.8
420469796,24.4,0.0,24.7
1254556837,23.0,0.0,26.0
209312078,22.3,0.1,28.7
666139215,22.7,0.0,26.1
302370723,20.1,0.2,29.3
2350054675,21.8,0.0,25.0
3643328883,21.5,0.2,26.2
3060788790,21.6,0.1,24.9
4002559741,16.2,0.0,21.4
1231133536,15.1,3.1,12.4
4243593785,16.7,0.0,12.3
654574203,16.8,0.4,22.0
3764937995,16.6,0.2,17.3
3779275664,18.8,0.2,15.2
2186397422,17.0,0.4,8.8
3748022065,17.8,0.0,14.0
2394063307,17.1,3.0,11.9
1885144780,16.0,0.2,17.4
1447294587,17.5,0.3,16.4
1857438754,16.1,0.1,14.3
3848824475,20.2,0.0,9.3
1407979475,20.2,0.0,5.9
695643908,21.0,0.0,12.4
188002973,21.8,0.0,6.3
2865666957,20.1,0.0,7.6
2708422861,23.2,0.0,14.4
1833842999,21.7,0.0,11.3
4044200547,23.2,0.0,14.4
829974534,21.7,0.0,10.4
2193213548,22.2,0.0,12.0
4207471435,20.9,0.0,9.9
591986655,27.1,0.0,13.1
566784951,26.2,0.0,8.9
2974281132,30.9,0.0,6.1
1031703043,16.1,0.1,18.8
2074299310,20.2,0.0,18.4
1190278197,18.3,4.6,12.0
2449669570,18.1,0.0,18.6
685982006,20.7,0.0,16.3
2190674930,23.0,0.0,21.7
34167450,17.8,0.0,17.3
302067878,24.9,0.0,7.6
4263767839,17.4,0.0,16.3
974662907,24.2,0.2,10.0
3893551051,23.9,0.0,8.6
1903814441,17.8,0.1,38.2
3686249026,19.3,0.0,38.9
1365116049,17.5,0.1,32.9
2816282347,14.8,0.0,15.6
1313814569,13.6,0.1,14.1
2699173072,15.4,0.0,16.6
3677095670,15.2,0.0,15.8
916681113,17.4,0.0,14.7
599887318,13.5,0.1,15.3
155953197,17.0,0.0,14.3
1777651844,15.3,0.0,18.6
490386069,17.0,0.0,14.3
352746127,15.9,0.0,17.2
1816095592,16.0,0.0,16.2
1762541042,16.2,0.0,19.8
943515346,13.9,0.5,13.7
397226727,14.5,0.4,9.4
1905680773,17.5,0.0,26.2
3929932149,13.6,0.9,18.0
2181269967,16.2,0.1,12.4
495475030,18.1,0.0,16.9
1543804208,13.5,0.3,12.5
3199337663,18.3,0.0,18.3
1451088949,14.1,0.2,13.7
1489953734,17.7,0.0,14.3
1103053847,13.0,0.9,13.6
223785285,17.5,0.0,19.3
1160584635,15.0,0.0,31.7
4107751278,13.3,0.2,28.5
3475159150,15.8,0.0,33.5
2565477835,15.6,0.1,29.7
3129161134,17.7,0.0,26.5
2549817862,14.2,0.0,24.6
2915736166,17.5,0.0,23.2
724432171,17.1,0.0,26.4
1393389243,16.7,0.0,31.5
3430445437,17.1,0.0,24.3
138661951,17.4,0.0,23.4
3984650463,20.9,0.0,19.7
246527966,19.2,0.0,8.0
351616933,22.9,0.0,21.1
3566795095,19.7,0.0,20.8
1492475300,23.5,0.0,4.0
1794133876,17.3,0.0,17.3
1522100703,22.9,0.0,21.1
3830902921,21.9,0.0,17.3
2465902232,20.0,0.0,18.9
2532505939,21.3,0.0,20.3
1690578943,21.9,0.0,18.4
1620638984,21.0,0.0,8.0
2035747534,10.1,0.3,24.6
1317292345,12.5,0.3,18.7
1031750081,9.6,0.0,19.8
3342494419,12.1,0.1,22.3
1850220599,10.9,0.0,15.8
3589300210,11.3,0.0,14.5
1980076123,15.5,0.1,10.7
546031626,10.8,0.0,11.7
2287524928,13.4,0.0,24.3
1276536886,11.9,0.0,19.1
88099522,15.5,0.1,10.7
3027904003,11.8,0.0,17.1
3097681493,11.9,1.9,9.0
4034214816,15.1,0.0,14.5
2022436188,11.9,0.0,17.7
1999387116,13.6,3.9,13.2
3118532639,9.6,0.7,9.7
418316798,11.8,0.1,11.6
1053830775,13.8,0.1,12.4
2348678681,13.3,0.0,14.4
917958587,10.7,0.3,12.4
3715779076,11.4,0.0,6.6
1378801036,11.0,0.9,6.2
3859986445,13.0,0.0,12.3
542852259,11.6,0.0,0.8
2197478004,11.0,0.1,8.4
658070872,13.2,0.0,9.7
4294273069,13.8,0.0,8.7
3060559395,10.2,0.2,15.7
2079879621,12.1,0.8,20.9
3086129680,12.0,1.3,19.6
1164356857,13.2,0.0,16.5
1426867298,14.2,0.0,17.6
3480127798,14.5,0.0,20.5
1628485033,12.2,1.0,21.3
2383684654,13.7,0.2,19.1
3146057461,12.4,0.0,16.1
3477311499,13.2,0.3,18.0
916159381,13.9,0.0,19.8
2431259868,11.7,0.1,18.2
3413069242,11.8,0.2,11.2
493340733,10.7,0.1,8.4
763562832,10.5,0.1,9.9
818521996,13.2,0.1,14.1
465274453,11.6,0.4,34.9
3654364805,10.9,0.0,21.8
367463930,9.9,0.3,21.8
3016839766,11.5,0.0,18.4
1111204203,9.8,0.0,11.5
2442778778,7.9,0.0,3.3
1781433044,7.6,0.0,2.5
2380841555,9.6,0.0,2.5
1366666257,9.5,0.0,2.2
1845019696,8.5,0.0,2.9
3956866067,10.2,0.0,9.2
1255279341,9.2,0.0,10.5
1532919441,9.4,0.0,7.1
1553284083,10.6,0.0,4.3
1322829038,9.5,0.0,1.9
314132290,9.1,0.0,7.7
3661065311,13.5,0.2,29.2
3813124301,14.2,0.0,21.2
726837790,10.6,0.0,21.6
1718622477,3.6,0.0,1.9
234645306,1.7,0.0,1.5
358374687,4.4,0.0,5.5
1613075401,5.2,0.0,8.5
3596465482,4.9,0.0,2.8
418391632,5.3,0.0,12.0
110738393,5.1,0.0,15.9
1870260388,4.6,0.0,14.3
1549688464,5.4,0.0,16.3
2290745358,5.5,0.0,11.8
1005992651,4.7,0.0,5.1
1086883352,4.1,0.0,13.0
372025545,4.5,0.0,14.5
3146840351,6.1,0.0,7.7
2521350222,6.6,0.0,5.2
1350290382,5.3,0.0,12.1
2688651828,5.7,0.0,11.5
1604713297,6.5,0.0,12.4
813097684,7.2,0.0,3.1
2076910234,6.0,0.0,9.2
3742555748,4.5,0.0,8.9
3977569108,5.2,0.0,12.8
1066763783,4.9,0.0,8.8
1520051564,6.2,0.0,9.4
3368144446,-0.5,0.0,9.2
2276359627,9.7,1.2,49.7
1531055550,10.2,0.0,34.5
3503843290,12.3,0.0,33.6
262521348,11.5,0.0,38.4
4033238704,12.3,0.0,33.6
3364410217,11.3,0.0,37.8
3772751873,12.7,0.0,30.8
2111288372,11.0,0.0,28.0
1924916466,9.7,0.2,34.6
240875012,10.3,0.0,32.4
1778738311,11.1,0.0,16.4
2353180761,9.8,0.1,17.6
2443590978,10.7,0.0,28.8
3204023116,10.2,0.0,20.1
794477460,11.3,0.0,20.6
52272161,10.8,0.0,23.7
787387773,10.6,0.0,22.2
3713122270,11.1,0.0,20.7
504949615,10.6,0.0,26.6
463675646,11.4,0.0,24.7
1041757058,10.8,0.0,17.1
708299893,11.0,0.0,17.9
816244434,11.1,0.0,27.1
3748970916,11.0,0.0,21.4
4027873361,10.0,0.1,39.8
3753678153,10.4,0.0,34.2
3055850951,8.8,0.1,34.2
958878400,9.8,0.0,37.5
3946465209,8.6,0.0,27.6
3783722661,10.2,0.1,30.4
4072735703,10.9,0.0,26.2
2461430473,9.7,0.0,33.0
780153018,10.7,0.0,29.2
1553160781,10.6,0.0,28.1
867123817,9.3,0.0,30.1
676065554,9.6,0.0,28.1
2690230438,8.7,0.0,9.1
3129840339,8.1,0.0,4.3
1333509501,7.6,0.0,9.7
817414441,8.1,0.0,1.3
2421197206,9.5,0.0,6.1
3429616787,7.6,0.0,12.8
3624171463,7.6,0.0,8.7
1336726511,8.2,0.0,4.7
138986397,7.8,0.0,9.2
2415069479,6.9,0.1,9.1
4062878551,7.5,0.0,11.4
3626433663,7.1,0.0,10.8
1322036034,5.9,1.2,21.5
4282265191,7.9,0.3,32.1
776988342,6.7,0.6,26.6
4268751273,8.1,0.0,21.5
1726608097,9.8,0.0,23.4
981739508,8.0,0.1,31.9
3937316827,10.0,0.3,22.8
3515007818,8.1,0.0,27.1
3499048918,8.0,0.0,17.7
1341338057,8.2,0.0,26.2
1852803358,5.1,0.2,25.0
328520331,6.1,0.0,11.5
3368628981,7.8,0.0,12.1
2614236421,5.9,0.0,10.8
1324548286,7.6,0.0,17.7
3264447600,6.1,0.0,8.5
3113753120,8.7,0.0,16.8
1199111533,6.7,0.0,14.1
